product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Portal site	2.937683806076054	11.18338332456491	-0.08306855877005645	3.913689458320603	3.913689458320603	-0.08306855877005645	3.913689458320603	-0.08306855877005645	-0.08306855877005645	2.937683806076054
Skill up	5.269886023776202	2.891218718183254	2.891218718183254	2.891218718183254	0.4982813503891454	2.891218718183254	-0.08306855877005645	2.8878924023926253	2.503205960646344	2.503205960646344
Marriage	4.655207528685549	2.503205960646344	3.8351627897642615	4.655207528685549	3.35854317236786	4.655207528685549	-0.08306855877005645	4.218238960382793	3.6706582140257358	3.8351627897642615
PC	2.937683806076054	11.18338332456491	-0.08306855877005645	3.913689458320603	3.913689458320603	-0.08306855877005645	3.913689458320603	-0.08306855877005645	-0.08306855877005645	2.937683806076054
Diet	4.655207528685549	2.503205960646344	3.8351627897642615	4.655207528685549	3.059933410876297	4.655207528685549	0.4918721207363016	3.059933410876297	3.6706582140257358	3.8351627897642615
Software	2.2302021774557037	0.4982813503891454	0.4982813503891454	0.4982813503891454	0.4982813503891454	0.4982813503891454	-0.08306855877005645	0.4982813503891454	2.2302021774557037	0.4982813503891454
stocks	2.937683806076054	5.193605319298597	3.6037650891888955	4.416163686270244	4.734223378228605	3.059933410876297	3.913689458320603	4.226383583704717	2.9203672573056645	6.273238255440668
Home games	3.6706582140257358	2.503205960646344	3.6706582140257358	1e+300	0.4982813503891454	3.6706582140257358	-0.08306855877005645	0.4982813503891454	7.200586035745912	3.6706582140257358
Anti aging	1.2265706594143666	1.510894424907191	0.0	1.4386911663928794	1.2265706594143666	0.0	1.2265706594143666	2.8878924023926253	-0.08306855877005645	1.2265706594143666
Government agencies/municipalities/public organizations	4.655207528685549	2.891218718183254	8.413805935062108	4.655207528685549	4.256657689805097	6.316025912412625	0.8360333987513826	6.316025912412625	5.631994324481439	3.8351627897642615
News/Publications	5.915951459800114	2.937683806076054	8.655701171415553	7.200586035745912	2.937683806076054	8.655701171415553	2.937683806076054	2.9203672573056645	12.781392541175386	3.8351627897642615
Hosting service	4.655207528685549	2.937683806076054	3.8351627897642615	7.279116973631492	3.7899163482294895	7.279116973631492	2.937683806076054	3.7899163482294895	5.631994324481439	3.8351627897642615
Pharmaceuticals	0.4918721207363016	1.4992091418456808	-0.08306855877005645	1.828015051011029	0.4918721207363016	-0.08306855877005645	0.4918721207363016	-0.08306855877005645	-0.08306855877005645	0.4918721207363016
Vehicle trading	3.8351627897642615	3.913689458320603	8.416686497552043	3.913689458320603	3.913689458320603	8.416686497552043	10.702481362806841	0.4982813503891454	3.6706582140257358	3.8351627897642615
Other vehicles	2.937683806076054	3.913689458320603	-0.08306855877005645	3.913689458320603	3.913689458320603	0.0	10.702481362806841	-0.08306855877005645	-0.08306855877005645	2.937683806076054
Hair Care	4.655207528685549	2.503205960646344	3.8351627897642615	4.655207528685549	0.4982813503891454	6.180558881421986	-0.08306855877005645	0.4982813503891454	3.6706582140257358	3.8351627897642615
Legal affairs/accounting/auditing	5.269886023776202	2.891218718183254	8.339620453926818	7.279116973631492	3.35854317236786	8.339620453926818	-0.08306855877005645	3.35854317236786	7.200586035745912	3.8351627897642615
Arts and Design	9.201130664860557	4.491042693220589	4.491042693220589	9.182414517980042	2.937683806076054	9.201130664860557	2.937683806076054	0.4982813503891454	3.6706582140257358	3.8351627897642615
Hardware	2.937683806076054	3.913689458320603	-0.08306855877005645	3.913689458320603	3.913689458320603	-0.08306855877005645	3.913689458320603	-0.08306855877005645	-0.08306855877005645	2.937683806076054
Entertainment	7.475645733555308	2.503205960646344	3.8351627897642615	7.0140488959906415	0.4982813503891454	4.655207528685549	-0.08306855877005645	0.4982813503891454	3.6706582140257358	3.8351627897642615
sightseeing/spot/name/trace	5.915951459800114	5.193605319298597	8.413805935062108	7.279116973631492	7.740381011818325	7.279116973631492	3.913689458320603	4.2304957740286175	5.631994324481439	3.8351627897642615
Hotels	2.937683806076054	2.937683806076054	-0.08306855877005645	2.937683806076054	4.011011104358077	-0.08306855877005645	2.937683806076054	-0.08306855877005645	-0.08306855877005645	2.937683806076054
food	3.0875435409534817	3.0875435409534817	3.0875435409534817	6.183203443293593	0.4982813503891454	3.0875435409534817	0.4918721207363016	0.4982813503891454	2.503205960646344	2.503205960646344
Consumer finance	4.491042693220589	9.300152451839693	1e+300	3.8351627897642615	3.6037650891888955	8.655701171415553	1.2265706594143666	0.4982813503891454	3.6706582140257358	3.8351627897642615
Cruise	3.8351627897642615	2.503205960646344	3.8351627897642615	3.8351627897642615	3.8928351141611683	3.8351627897642615	-0.08306855877005645	0.4982813503891454	3.6706582140257358	3.8351627897642615
Maternity	0.4982813503891454	0.4982813503891454	0.4982813503891454	0.4982813503891454	3.35854317236786	0.4982813503891454	-0.08306855877005645	3.35854317236786	5.631994324481439	0.4982813503891454
Skin Care	4.655207528685549	2.503205960646344	3.8351627897642615	4.655207528685549	0.4982813503891454	6.180558881421986	-0.08306855877005645	0.4982813503891454	3.6706582140257358	3.8351627897642615
Construction and construction	7.406235398590066	2.937683806076054	8.655701171415553	4.655207528685549	4.011011104358077	8.655701171415553	2.937683806076054	2.7725382259034554	5.378560997884836	3.8351627897642615
Furniture/Interior	2.937683806076054	3.913689458320603	0.4982813503891454	3.913689458320603	4.256657689805097	3.7899163482294895	3.913689458320603	3.7899163482294895	0.4982813503891454	2.937683806076054
