product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping	/Law & Government	/Sports	/Books & Literature	/Arts & Entertainment/Performing Arts	/Arts & Entertainment/Visual Art & Design	/Business & Industrial/Advertising & Marketing	/Business & Industrial/Business Services/Office Services	/Real Estate	/Computers & Electronics/Computer Hardware	/Computers & Electronics/Programming	/Computers & Electronics/Software	/Arts & Entertainment/Offbeat	/Arts & Entertainment/Movies	/Arts & Entertainment/Music & Audio	/Arts & Entertainment/TV & Video	/Finance/Banking	/Finance/Insurance	/Games/Card Games	/Games/Computer & Video Games	/Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz
Portal site	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Skill up	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Marriage	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
PC	0.26666666666666666	0.26666666666666666	0.25	0.2857142857142857	0.26666666666666666	0.2857142857142857	0.2857142857142857	0.36363636363636365	0.3076923076923077	0.23529411764705882	0.3333333333333333	0.26666666666666666	0.3076923076923077	0.26666666666666666	0.26666666666666666	0.3076923076923077	0.2857142857142857	0.46153846153846156	0.3333333333333333	0.26666666666666666	0.26666666666666666	0.2857142857142857	0.2857142857142857	0.3333333333333333	0.3333333333333333	0.25	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.3333333333333333
Diet	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Software	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.3333333333333333	0.2857142857142857	0.4444444444444444	0.36363636363636365	0.26666666666666666	0.4	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.36363636363636365	0.3333333333333333	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
stocks	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.3333333333333333	0.2857142857142857	0.4444444444444444	0.36363636363636365	0.26666666666666666	0.4	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.36363636363636365	0.3333333333333333	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Home games	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.3333333333333333	0.2857142857142857	0.4444444444444444	0.36363636363636365	0.26666666666666666	0.4	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.36363636363636365	0.3333333333333333	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Anti aging	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Government agencies/municipalities/public organizations	0.3076923076923077	0.35294117647058826	0.2857142857142857	0.3333333333333333	0.7058823529411765	0.8333333333333334	0.375	0.8888888888888888	0.36363636363636365	0.26666666666666666	0.8333333333333334	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.8333333333333334	0.8333333333333334	0.36363636363636365	0.42857142857142855	0.35294117647058826	0.35294117647058826	0.3333333333333333	0.375	0.4	0.4	0.2857142857142857	0.3333333333333333	0.3333333333333333	0.35294117647058826	0.4
News/Publications	0.2857142857142857	0.5555555555555556	0.26666666666666666	0.3076923076923077	0.3333333333333333	0.3076923076923077	0.5882352941176471	0.4	1.0	0.25	0.36363636363636365	0.2857142857142857	0.9473684210526315	0.2857142857142857	0.2857142857142857	0.6666666666666666	0.3076923076923077	0.3333333333333333	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.3076923076923077	0.8235294117647058	0.5454545454545454	0.5454545454545454	0.26666666666666666	0.3076923076923077	0.3076923076923077	0.5555555555555556	0.5454545454545454
Hosting service	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Pharmaceuticals	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Vehicle trading	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Other vehicles	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Hair Care	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
Legal affairs/accounting/auditing	0.26666666666666666	0.2222222222222222	0.25	0.2857142857142857	0.15384615384615385	0.4	0.16666666666666666	0.36363636363636365	0.6153846153846154	0.23529411764705882	0.3333333333333333	0.26666666666666666	0.46153846153846156	0.26666666666666666	0.26666666666666666	0.6153846153846154	0.4	0.3076923076923077	0.2222222222222222	0.25	0.4	0.3333333333333333	0.2857142857142857	0.5	0.5	0.25	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.5
Arts and Design	1.0	0.7368421052631579	0.5263157894736842	0.75	0.11764705882352941	0.26666666666666666	0.125	0.3333333333333333	0.2857142857142857	0.5263157894736842	0.3076923076923077	0.7058823529411765	0.2857142857142857	1.0	1.0	0.5555555555555556	0.26666666666666666	0.2857142857142857	0.7368421052631579	0.7368421052631579	0.7368421052631579	1.0	1.0	1.0	1.0	0.5263157894736842	0.5263157894736842	0.75	0.75	1.0
Hardware	0.26666666666666666	0.26666666666666666	0.25	0.2857142857142857	0.26666666666666666	0.2857142857142857	0.2857142857142857	0.36363636363636365	0.3076923076923077	0.23529411764705882	0.3333333333333333	0.26666666666666666	0.3076923076923077	0.26666666666666666	0.26666666666666666	0.3076923076923077	0.2857142857142857	0.46153846153846156	0.3333333333333333	0.26666666666666666	0.26666666666666666	0.2857142857142857	0.2857142857142857	0.3333333333333333	0.3333333333333333	0.25	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.3333333333333333
Entertainment	0.3076923076923077	0.26666666666666666	0.2857142857142857	0.3333333333333333	0.26666666666666666	0.5	0.2857142857142857	0.6666666666666666	0.36363636363636365	0.26666666666666666	0.6	0.3076923076923077	0.36363636363636365	0.3076923076923077	0.3076923076923077	0.5	0.5	0.46153846153846156	0.3333333333333333	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.4	0.4	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.3333333333333333	0.4
