product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Portal site	0.7472144018302211	0.5930637220029626	0.5930637220029626	0.6418538861723948	0.8043728156701697	0.5930637220029626	1.3350010667323402	0.6931471805599453	0.7472144018302211	0.6418538861723948
Skill up	1.1526795099383855	0.9985288301111273	1.1786549963416462	0.9985288301111273	0.0	0.0	0.9295359586241757	1.1526795099383855	1.3350010667323402	1.0608719606852628
Marriage	0.8649974374866046	0.7472144018302211	0.8649974374866046	0.7472144018302211	0.6418538861723948	0.8649974374866046	0.6931471805599453	0.8649974374866046	0.9985288301111273	0.8649974374866046
PC	0.7472144018302211	0.5930637220029626	0.5930637220029626	0.6418538861723948	0.8043728156701697	0.5930637220029626	1.3350010667323402	0.6931471805599453	0.7472144018302211	0.6418538861723948
Diet	0.8043728156701697	0.6931471805599453	0.8043728156701697	0.6931471805599453	0.5930637220029626	0.8043728156701697	0.6418538861723948	0.8043728156701697	0.9295359586241757	0.8043728156701697
Software	0.9985288301111273	0.8649974374866046	0.8649974374866046	0.8649974374866046	0.7472144018302211	0.8649974374866046	0.8043728156701697	0.9985288301111273	1.072636802264849	0.9295359586241757
stocks	0.6931471805599453	0.5465437063680699	0.5465437063680699	0.5930637220029626	0.5465437063680699	0.5465437063680699	0.5930637220029626	0.6418538861723948	0.6931471805599453	0.5930637220029626
Home games	0.9985288301111273	0.8649974374866046	0.9985288301111273	0.8649974374866046	0.7472144018302211	1.1526795099383855	0.8043728156701697	0.9985288301111273	1.1526795099383855	0.9985288301111273
Anti aging	1.1526795099383855	0.9295359586241757	0.8602012652231115	0.7731898882334817	0.0	0.0	1.1526795099383855	0.8602012652231115	1.1526795099383855	0.7731898882334817
Government agencies/municipalities/public organizations	0.8649974374866046	0.7472144018302211	0.7472144018302211	0.7472144018302211	0.0	0.0	0.6931471805599453	0.8649974374866046	0.9295359586241757	0.8043728156701697
News/Publications	0.8649974374866046	0.6931471805599453	0.6931471805599453	0.7472144018302211	0.6418538861723948	0.6931471805599453	0.6931471805599453	0.8043728156701697	0.8649974374866046	0.7472144018302211
Hosting service	0.7472144018302211	0.6418538861723948	0.6931471805599453	0.6418538861723948	0.5465437063680699	0.6931471805599453	0.5930637220029626	0.7472144018302211	0.8649974374866046	0.7472144018302211
Pharmaceuticals	0.9985288301111273	0.8043728156701697	0.8043728156701697	0.8649974374866046	0.9295359586241757	0.8043728156701697	0.9985288301111273	0.9295359586241757	0.9985288301111273	0.8649974374866046
Vehicle trading	0.9295359586241757	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.8649974374866046	0.9295359586241757	0.8043728156701697
Other vehicles	0.9295359586241757	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.0	0.0	1.1526795099383855	0.8649974374866046	0.9295359586241757	0.8043728156701697
Hair Care	0.9295359586241757	0.8043728156701697	0.9295359586241757	0.8043728156701697	0.6931471805599453	1.072636802264849	0.7472144018302211	0.9295359586241757	1.072636802264849	0.9295359586241757
Legal affairs/accounting/auditing	0.8043728156701697	0.6931471805599453	0.6931471805599453	0.6931471805599453	0.0	0.0	0.6418538861723948	0.8043728156701697	0.8649974374866046	0.7472144018302211
Arts and Design	0.8043728156701697	0.6418538861723948	0.6418538861723948	0.6931471805599453	0.6931471805599453	0.6418538861723948	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.6931471805599453
Hardware	0.9295359586241757	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.9985288301111273	0.7472144018302211	1.2396908869280152	0.8649974374866046	0.9295359586241757	0.8043728156701697
Entertainment	0.9985288301111273	0.8649974374866046	0.9985288301111273	0.8649974374866046	0.7472144018302211	1.1526795099383855	0.8043728156701697	0.9985288301111273	1.1526795099383855	0.9985288301111273
sightseeing/spot/name/trace	0.8043728156701697	0.6418538861723948	0.6418538861723948	0.6931471805599453	0.6418538861723948	0.6418538861723948	0.6931471805599453	0.7472144018302211	0.8043728156701697	0.6931471805599453
Hotels	0.9295359586241757	0.7472144018302211	0.7472144018302211	0.8043728156701697	0.9985288301111273	0.7472144018302211	1.4403615823901665	0.8649974374866046	0.9295359586241757	0.8043728156701697
food	1.1526795099383855	0.9295359586241757	0.9295359586241757	0.9985288301111273	0.8649974374866046	0.9295359586241757	0.9295359586241757	1.072636802264849	1.1526795099383855	0.9985288301111273
Consumer finance	0.8043728156701697	0.6931471805599453	0.8649974374866046	0.6931471805599453	0.5930637220029626	0.8043728156701697	0.6418538861723948	0.8043728156701697	0.9295359586241757	0.8043728156701697
Cruise	0.7472144018302211	0.6418538861723948	0.7472144018302211	0.6418538861723948	0.5465437063680699	0.8649974374866046	0.5930637220029626	0.7472144018302211	0.8649974374866046	0.7472144018302211
Maternity	1.072636802264849	0.9295359586241757	0.9295359586241757	0.9295359586241757	0.8043728156701697	0.9295359586241757	0.8649974374866046	1.072636802264849	1.1526795099383855	0.9985288301111273
Skin Care	0.9295359586241757	0.8043728156701697	0.9295359586241757	0.8043728156701697	0.6931471805599453	1.072636802264849	0.7472144018302211	0.9295359586241757	1.072636802264849	0.9295359586241757
Construction and construction	0.8649974374866046	0.7472144018302211	0.8649974374866046	0.7472144018302211	0.6418538861723948	0.8649974374866046	0.6931471805599453	0.8649974374866046	0.9985288301111273	0.8649974374866046
