product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping	/Law & Government	/Sports	/Books & Literature	/Arts & Entertainment/Performing Arts	/Arts & Entertainment/Visual Art & Design	/Business & Industrial/Advertising & Marketing	/Business & Industrial/Business Services/Office Services	/Real Estate	/Computers & Electronics/Computer Hardware	/Computers & Electronics/Programming	/Computers & Electronics/Software	/Arts & Entertainment/Offbeat	/Arts & Entertainment/Movies	/Arts & Entertainment/Music & Audio	/Arts & Entertainment/TV & Video	/Finance/Banking	/Finance/Insurance	/Games/Card Games	/Games/Computer & Video Games	/Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz
Portal site	0.33771633458107386	0.062445101477116634	9.965627007782795e-301	0.28310555457189135	0.4364340713584454	0.426511929363626	0.05994285976140334	0.48900484711204345	0.30984749087291286	9.965627007782795e-301	0.4132816109448393	0.2717657873790199	0.31509410330578796	0.33771633458107386	0.33771633458107386	0.426511929363626	0.45104109897453076	0.3026935915085342	0.06560436932936307	0.062445101477116634	0.39803465739325755	0.33771633458107386	0.33771633458107386	0.3909692425718479	0.33771633458107386	9.965627007782795e-301	5.840734514611322e-300	0.28310555457189135	0.28310555457189135	0.3909692425718479
Skill up	0.32774560340868003	0.14386091092297051	9.965627007782795e-301	0.2735087427505579	0.4364340713584454	0.426511929363626	0.058332283219042796	0.48900484711204345	0.3088494547348928	9.965627007782795e-301	0.4132816109448393	0.265271617666611	0.3063972293621276	0.32774560340868003	0.32774560340868003	0.426511929363626	0.45104109897453076	0.29127893979957264	0.14386091092297051	0.14386091092297051	0.3842568358222952	0.32774560340868003	0.32774560340868003	0.37766804043474134	0.32774560340868003	9.965627007782795e-301	5.840734514611322e-300	0.2735087427505579	0.2735087427505579	0.37766804043474134
Marriage	0.33771633458107386	0.062445101477116634	9.965627007782795e-301	0.28310555457189135	0.4364340713584454	0.426511929363626	0.05994285976140334	0.48900484711204345	0.30984749087291286	9.965627007782795e-301	0.4132816109448393	0.2717657873790199	0.31509410330578796	0.33771633458107386	0.33771633458107386	0.426511929363626	0.45104109897453076	0.3026935915085342	0.06560436932936307	0.062445101477116634	0.39803465739325755	0.33771633458107386	0.33771633458107386	0.3909692425718479	0.33771633458107386	9.965627007782795e-301	5.840734514611322e-300	0.28310555457189135	0.28310555457189135	0.3909692425718479
PC	0.2811297839291383	0.14630682715765644	9.965627007782795e-301	0.2340040533427491	0.06836689941765332	0.07030984478312743	0.05144799494690259	0.0754355664358456	0.2615469551515999	9.965627007782795e-301	0.5599280742122953	0.23388256403454535	0.5678343786373775	0.2811297839291383	0.2811297839291383	0.07030984478312743	0.14428149707508303	0.24522463617268653	0.14630682715765644	0.14630682715765644	0.7993583074380238	0.2811297839291383	0.2811297839291383	0.31708213547232045	0.2811297839291383	9.965627007782795e-301	1.0476954939100203e-299	0.2340040533427491	0.2340040533427491	0.31708213547232045
Diet	0.33771633458107386	0.062445101477116634	9.965627007782795e-301	0.28310555457189135	0.4364340713584454	0.426511929363626	0.05994285976140334	0.48900484711204345	0.30984749087291286	9.965627007782795e-301	0.4132816109448393	0.2717657873790199	0.31509410330578796	0.33771633458107386	0.33771633458107386	0.426511929363626	0.45104109897453076	0.3026935915085342	0.06560436932936307	0.062445101477116634	0.39803465739325755	0.33771633458107386	0.33771633458107386	0.3909692425718479	0.33771633458107386	9.965627007782795e-301	4.4604043549113977e-300	0.28310555457189135	0.28310555457189135	0.3909692425718479
Software	0.33771633458107386	0.062445101477116634	9.965627007782795e-301	0.28310555457189135	0.3211112223514548	0.08410181421471138	0.05994285976140334	0.34567996444733057	0.30984749087291286	9.965627007782795e-301	0.3093997979404157	0.2717657873790199	0.31509410330578796	0.33771633458107386	0.33771633458107386	0.08410181421471138	0.33757901956474945	0.3026935915085342	0.06560436932936307	0.062445101477116634	0.39803465739325755	0.33771633458107386	0.33771633458107386	0.3909692425718479	0.33771633458107386	9.965627007782795e-301	5.840734514611322e-300	0.28310555457189135	0.28310555457189135	0.3909692425718479
stocks	0.3262213432864869	0.14630682715765644	9.965627007782795e-301	0.2722137848872638	0.3211112223514548	0.08058767416593576	0.05811316153934668	0.34567996444733057	0.3088494547348928	9.965627007782795e-301	0.5599280742122953	0.2642721883415109	0.5678343786373775	0.3262213432864869	0.3262213432864869	0.08058767416593576	0.33757901956474945	0.2897455830937446	0.14630682715765644	0.14630682715765644	0.7993583074380238	0.3262213432864869	0.3262213432864869	0.37564549511651846	0.3262213432864869	9.965627007782795e-301	1.0476954939100203e-299	0.2722137848872638	0.2722137848872638	0.37564549511651846
Home games	0.33771633458107386	0.062445101477116634	9.965627007782795e-301	0.28310555457189135	0.3211112223514548	0.08410181421471138	0.05994285976140334	0.34567996444733057	0.30984749087291286	9.965627007782795e-301	0.3093997979404157	0.2717657873790199	0.31509410330578796	0.33771633458107386	0.33771633458107386	0.08410181421471138	0.33757901956474945	0.3026935915085342	0.06560436932936307	0.062445101477116634	0.39803465739325755	0.33771633458107386	0.33771633458107386	0.3909692425718479	0.33771633458107386	9.965627007782795e-301	5.840734514611322e-300	0.28310555457189135	0.28310555457189135	0.3909692425718479
Anti aging	0.32774560340868003	0.06069921349827858	9.965627007782795e-301	0.2735087427505579	0.4364340713584454	0.426511929363626	0.058332283219042796	0.48900484711204345	0.301433961214784	9.965627007782795e-301	0.4132816109448393	0.265271617666611	0.3063972293621276	0.32774560340868003	0.32774560340868003	0.426511929363626	0.45104109897453076	0.29127893979957264	0.06368007600540361	0.06069921349827858	0.3842568358222952	0.32774560340868003	0.32774560340868003	0.37766804043474134	0.32774560340868003	9.965627007782795e-301	4.4604043549113977e-300	0.2735087427505579	0.2735087427505579	0.37766804043474134
Government agencies/municipalities/public organizations	0.45551402461300067	0.10672159860162792	8.413805935062105e-300	0.4469439206866026	0.6607334737656002	0.6441372884296303	0.10242257320678856	0.5486946500181745	0.28718765988922335	7.670325579528517e-300	0.8634678215396848	0.4025675243913921	0.3266272174336074	0.45551402461300067	1.0	0.6441372884296303	1.0	0.0924252116725063	0.1121521484864518	0.10672159860162792	0.10672159860162792	0.45551402461300067	0.45551402461300067	0.45551402461300067	0.45551402461300067	8.413805935062105e-300	8.413805935062105e-300	0.4469439206866026	0.4469439206866026	0.45551402461300067
