product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping	/Law & Government	/Sports	/Books & Literature	/Arts & Entertainment/Performing Arts	/Arts & Entertainment/Visual Art & Design	/Business & Industrial/Advertising & Marketing	/Business & Industrial/Business Services/Office Services	/Real Estate	/Computers & Electronics/Computer Hardware	/Computers & Electronics/Programming	/Computers & Electronics/Software	/Arts & Entertainment/Offbeat	/Arts & Entertainment/Movies	/Arts & Entertainment/Music & Audio	/Arts & Entertainment/TV & Video	/Finance/Banking	/Finance/Insurance	/Games/Card Games	/Games/Computer & Video Games	/Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz
Hospital/Clinic	1.0808014209601733	0.9972624743789225	0.8886532407709383	0.9932546193302981	1.1087834005153283	1.0660481331054574	1.0866320757463297	1.2606093309644386	1.1018074620574352	1.052844379858397	1.0354804000364153	1.0822358610490903	1.108248340401798	1.0559823393997705	1.0596967725169189	1.0283886058819185	1.0258479754283414	1.1258237888033338	1.038637084189467	0.9611846246422949	0.9993442552562565	1.0760317248055764	1.1119522196297118	1.0675018928808218	1.0846218065622033	0.8833454408058496	0.9260215231656086	0.9917133562130072	1.0028945482467675	1.0524970199493298
Sunburn/Sun care	1.1163738020369085	0.9454866409924915	1.041489100718545	1.049489693994823	1.0022251511851685	1.0826603470715968	0.9086349046785974	1.1512174070731496	1.094870544002028	1.175701967423616	1.0157533283064333	1.1481223773164717	1.040738316261711	1.092730248548085	1.1270542361880564	1.0898520768908024	1.0650814488232256	1.1118585742859126	0.9803818892703909	1.0434818478582903	0.9497181919200559	1.112128110597596	1.1308381959206975	1.0767684367794008	1.0504571626914612	1.106765826496897	1.0198869560690362	1.0579782813249716	1.045073651655338	1.041005988187568
pets	1.0960328002635382	0.9587282880947285	0.9388364403273994	1.0271863359698363	1.0226786376712487	1.0626397641873313	0.9151682571657357	1.2061459129875542	1.1673010662194234	0.9731141447440175	1.0324897453223048	1.0964075995390332	1.1083751204055337	1.076323589935664	1.06069051159705	1.0456664014793164	1.0089116112976275	1.27799850745227	1.0026785183991929	0.9584643040442045	0.9845907284589439	1.0992807737505452	1.0982048275577583	1.0877083442533717	1.064825611924269	0.9331703103659144	0.9931543737292629	1.0273979142099428	1.0217562264112956	1.0680279884084154
Mobile phone	1.1371639118080594	0.9856919409834306	0.9768718746031506	1.0704145395857045	1.048823582612763	1.1080676100968425	0.9347161483138248	1.2625033805793577	1.2149250531546185	1.0024672801768415	1.076218833943543	1.1320058118103005	1.1513526083029701	1.1170971822366178	1.0992453987971422	1.089613540411287	1.0486057777348219	1.2905304938653228	1.0277454364559993	0.9900938865132454	1.0157170707878858	1.1408184996958186	1.1410950780028668	1.1254051135417553	1.102242230018285	0.970961147491048	1.027229556370763	1.070472374390239	1.061823021531403	1.102192508816703
online game	1.1114419623400014	0.9552504811263098	0.9577323161881014	1.0481087371066053	1.019051703061239	1.086316230579136	0.9032536468883027	1.2365662617415105	1.1871958771904738	0.9750737019969369	1.0547711796114787	1.0967606096788676	1.1236776025508264	1.0922725836948195	1.074024296986115	1.0679066342748562	1.0260634148362493	1.2630374266907245	0.9961791331051236	0.9640528134052785	0.9865211108090831	1.1147416040904847	1.1144833881596357	1.0995089355630456	1.0744717270921609	0.9519476336702647	1.0055531168581604	1.0482875772166962	1.0376084317901744	1.0754056615739218
Fitness/Gym	1.173648216762283	1.0338590633056213	0.9983192780652548	1.0818591416953733	1.1210030896287397	1.1302007492386457	1.0473474728462553	1.3139858020914812	1.2678495512125219	1.081238047923447	1.0948528789584924	1.1522652644446	1.1737153689828348	1.15148380038421	1.1438787032198283	1.1091802515759437	1.0926257774647659	1.2671360056116163	1.0745913134445202	1.027714358829682	1.0490500322562206	1.1967581143638433	1.1939469187540794	1.152337480961806	1.1466914148001788	0.9922536158880625	1.084151704624341	1.0829227914797606	1.0813348184078408	1.13270547122611
Real Estate/Rent	1.06514749368633	0.8918885172423603	1.0365291379168617	0.988721808866265	0.98799037970758	1.0444384435055798	0.8554200816127888	1.1333410151657068	1.0939354881992598	1.121905053964576	0.995044015953199	1.0800503432140598	1.0114945249419476	1.0453358950503995	1.0741564157529766	1.0462794842014804	1.0138269032769582	1.6900995660851765	0.9355265477126673	0.982960510519619	0.9112511569235823	1.06709989425113	1.0759614636312393	1.0478675316389816	1.011210915734098	1.0749273788347589	1.0400699781394598	0.9944616544778135	0.9818829678011864	1.0127602466267505
Toys	1.0970946442626561	0.9615359836784757	0.9381387534194846	1.0264482147309004	1.0259515079494228	1.061978906941702	0.9193318508624033	1.205761292849725	1.1696471547725507	0.9750948162323816	1.0321633904165566	1.0995284788636868	1.1109963300968515	1.0771335055248366	1.06158217081621	1.0453214251093887	1.0089620052761692	1.285646154936926	1.0060278798067415	0.9598682594462534	0.9874787128927426	1.1002936225324946	1.098418466639098	1.089603243361292	1.0672660388285198	0.9324703603017381	0.9945233447473273	1.0266638761983997	1.0217779679538292	1.0723880601178797
Bank	1.0996753788506648	0.9756882231910162	0.9412456439432529	1.0412188917166412	1.032496030511051	1.0653905782137687	0.9320921492174717	1.2078600997907092	1.1617214743837911	0.9837729045445907	1.0343515560156564	1.1150411907986348	1.1089480122285336	1.0797958644621826	1.0661155924170065	1.0476240989061434	1.0125243237004908	1.2509528713410938	1.0185519265891771	0.9696204451671248	0.9957868067764577	1.1011340049833052	1.1043300053344165	1.0890317911413825	1.069642121575865	0.9355625057897156	0.9881056921259813	1.0404812397676368	1.0364385836583934	1.0687397064317938
Tool	1.0402946095818233	0.9109256305577804	0.8901495666872051	0.9808857315175772	0.9706316578582264	1.0070056870328674	0.8707832999669537	1.139693960639482	1.1071163716896466	0.9243377038629107	0.9790791383399523	1.0419043608903409	1.0536496505828303	1.0214799666022472	1.0066032507589526	0.9914209917387488	0.955922169586708	1.2044847336609352	0.9528385701582062	0.9099922218245843	0.9361953452916697	1.0415757177654401	1.0415757177654401	1.0322031258997617	1.011505651187771	0.884828002644217	0.9400845708548246	0.9805145251983666	0.9746919079601217	1.0151352534704232
