product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Resort	0.2	0.1111111111111111	0.16666666666666666	0.25	0.25	0.25	0.125	0.16666666666666666	0.14285714285714285	0.2
Religion	0.16666666666666666	0.1111111111111111	0.1111111111111111	0.14285714285714285	0.2	0.2	0.07142857142857142	0.2	0.1	0.08333333333333333
Cosmetic surgery	0.125	0.0625	0.09090909090909091	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.05555555555555555	0.08333333333333333	0.08333333333333333	0.08333333333333333
movies	0.25	0.125	0.125	0.2	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.125	0.25	0.16666666666666666
sports	0.3333333333333333	0.25	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.5	0.125	0.16666666666666666	0.2	0.2
Network equipment	0.2	0.2	0.125	0.3333333333333333	0.2	0.2	0.3333333333333333	0.25	0.125	0.25
travel	0.125	0.08333333333333333	0.2	0.14285714285714285	0.3333333333333333	0.14285714285714285	0.07142857142857142	0.2	0.125	0.25
comparison site	0.16666666666666666	0.5	0.14285714285714285	0.16666666666666666	0.25	0.16666666666666666	0.14285714285714285	0.2	0.14285714285714285	0.16666666666666666
encounter	0.14285714285714285	0.08333333333333333	0.2	0.16666666666666666	0.2	0.16666666666666666	0.07142857142857142	0.2	0.125	0.25
Home appliances	0.125	0.1	0.058823529411764705	0.1	0.1111111111111111	0.07142857142857142	0.1111111111111111	0.07692307692307693	0.06666666666666667	0.16666666666666666
Toy store	0.25	0.25	0.16666666666666666	0.2	0.2	0.1	0.2	0.16666666666666666	0.09090909090909091	0.25
funeral service	0.25	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.2	0.3333333333333333	0.125	0.2	0.14285714285714285	0.2
games	0.3333333333333333	0.16666666666666666	0.14285714285714285	1.0	0.14285714285714285	0.5	0.16666666666666666	0.125	0.16666666666666666	0.14285714285714285
finance	0.16666666666666666	0.14285714285714285	1.0	0.14285714285714285	0.14285714285714285	0.5	0.06666666666666667	0.14285714285714285	0.1111111111111111	0.16666666666666666
Sports equipment	0.16666666666666666	0.16666666666666666	0.06666666666666667	0.25	0.25	0.08333333333333333	0.2	0.09090909090909091	0.07692307692307693	0.16666666666666666
Internet Service Provider	0.25	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.2	0.3333333333333333	1.0	0.2	0.14285714285714285	0.2
Seasoning/Preserved food/Food accessories	0.2	0.125	0.2	0.3333333333333333	0.2	0.2	0.14285714285714285	0.2	0.1111111111111111	0.25
offices	0.2	0.1111111111111111	0.125	0.3333333333333333	0.25	0.5	0.125	0.2	0.14285714285714285	0.14285714285714285
Hiring jobs	0.25	0.2	0.2	0.5	0.2	1.0	0.14285714285714285	0.2	0.125	0.25
